,videoId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt
36,22l0ZmpQlTo,Você anda 2 km anda com o passageiro 1200 metros as contas não Batem ou seja 4reis e esmola não pagam combustível,Você anda 2 km anda com o passageiro 1200 metros as contas não Batem ou seja 4reis e esmola não pagam combustível,Joao De Souza Granato,https://yt3.ggpht.com/a/AATXAJx2Xu2Oom-KyBldrSylZuVaLrJZ8K_Qtf2geQ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCD7P-ErE15_WDxm_0piwwkQ,{'value': 'UCD7P-ErE15_WDxm_0piwwkQ'},True,none,4,2019-09-18T19:44:35Z,2019-09-18T19:44:35Z
37,22l0ZmpQlTo,Amigos enquanto existir colegas e olha que tem muitos ai. Que tem emprego fixo e usam esses app como &quot;bico&quot;tipo assim correm só pra complementar o orçamento isso nunca vai mudar pq pra esses &quot;colega&quot; se a corrida sair a 3 pila eles vão nem querem saber ou seja nunca a plataforma sairá no preju enquanto não houver uma união.<br />Forte abraço.,"Amigos enquanto existir colegas e olha que tem muitos ai. Que tem emprego fixo e usam esses app como ""bico""tipo assim correm só pra complementar o orçamento isso nunca vai mudar pq pra esses ""colega"" se a corrida sair a 3 pila eles vão nem querem saber ou seja nunca a plataforma sairá no preju enquanto não houver uma união.
Forte abraço.",Andre Pedroso,https://yt3.ggpht.com/a/AATXAJwAqWh0KnMhUWs6wN5PLr7wILgdB721QdCsLraa=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCNMJMz8hEvyddBF_G505zTA,{'value': 'UCNMJMz8hEvyddBF_G505zTA'},True,none,0,2019-09-18T18:58:44Z,2019-09-18T18:58:44Z
38,22l0ZmpQlTo,"Esqueceu de falar da mais nova atualização.<br />Onde quando vc recusa as suas 4 corridas no dia o app começa a recusar corridas automáticamente.<br />É isso msm, após recusar a quarta corrida do dia, o app quando toca, não te dá tempo nem de tirar a mão do volante, e ja vem aquela voz do app dizendo q vc foi bloqueado p cancelar o numero x de corridas, a partir daí vc fica nesse dilema o dia td e não consegue mais fazer corridas pelo app da 99.","Esqueceu de falar da mais nova atualização.
Onde quando vc recusa as suas 4 corridas no dia o app começa a recusar corridas automáticamente.
É isso msm, após recusar a quarta corrida do dia, o app quando toca, não te dá tempo nem de tirar a mão do volante, e ja vem aquela voz do app dizendo q vc foi bloqueado p cancelar o numero x de corridas, a partir daí vc fica nesse dilema o dia td e não consegue mais fazer corridas pelo app da 99.",Vand Moura,https://yt3.ggpht.com/a/AATXAJw0EzDW3eZvMrrgZa8ziQSKlyJKGt77NsARCbSuT34=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UC6RCShe1JjBkoNvthkW-hbg,{'value': 'UC6RCShe1JjBkoNvthkW-hbg'},True,none,6,2019-09-18T18:28:20Z,2019-09-18T18:28:20Z
39,22l0ZmpQlTo,"Recebi uma notificação de que sou motorista RUBI....foda se....tarifas baixas , péssimo atendimento do suporte do telefone...enfim....pouca coisa funciona nesse App....","Recebi uma notificação de que sou motorista RUBI....foda se....tarifas baixas , péssimo atendimento do suporte do telefone...enfim....pouca coisa funciona nesse App....",andré lima de andrade,https://yt3.ggpht.com/a/AATXAJzBIEaSK4wAawoWZ624rbdcskAWwAcy3oZb8w=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UC5bx_L5FdMefN8gtw1gpQeg,{'value': 'UC5bx_L5FdMefN8gtw1gpQeg'},True,none,0,2019-09-18T18:22:45Z,2019-09-18T18:22:45Z
40,22l0ZmpQlTo,"Comigo foi pior : tocava corrida no celular e em menos de meio segundo o aplicativo, sozinho, colocava que eu recusei e me bloqueava por 5 minutos.<br /><br />Passei por isso durante duas semanas. Liguei na 99 duas vezes e não sabiam o que era e muito menos como resolver.<br /><br />Solução : desinstalei o app.<br />Instalei uma versão mais antiga.<br />Fiquei algumas horas com a versão antiga (funcionou normalmente).<br />Voltei pra versão mais recente.<br />Problema resolvido","Comigo foi pior : tocava corrida no celular e em menos de meio segundo o aplicativo, sozinho, colocava que eu recusei e me bloqueava por 5 minutos.

Passei por isso durante duas semanas. Liguei na 99 duas vezes e não sabiam o que era e muito menos como resolver.

Solução : desinstalei o app.
Instalei uma versão mais antiga.
Fiquei algumas horas com a versão antiga (funcionou normalmente).
Voltei pra versão mais recente.
Problema resolvido",Orlando Boliva,https://yt3.ggpht.com/a/AATXAJwcbp357beuIC7LXW3hJbwGL2mlsYtOl3nI6rcNVg=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UChJgH6Dj2rcRTvFBHLRs_oA,{'value': 'UChJgH6Dj2rcRTvFBHLRs_oA'},True,none,4,2019-09-18T17:46:41Z,2019-09-18T17:46:41Z
41,22l0ZmpQlTo,"Fala Thiago, precisamos todos de Jesus Cristo. Buscar a Deus todos os dias não só em benção mais agradecer e glorificar o nome dele, tenho certeza pois é promessa de que as demais coisas seram acrescentadas. Um abraço meu irmão!!!","Fala Thiago, precisamos todos de Jesus Cristo. Buscar a Deus todos os dias não só em benção mais agradecer e glorificar o nome dele, tenho certeza pois é promessa de que as demais coisas seram acrescentadas. Um abraço meu irmão!!!",Lucas,https://yt3.ggpht.com/a/AATXAJzY66o1ghbb8KGyULesxsrgacFT7B2Ke0t-dygF9uA=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCSToaiQIqZXvKFekxXTr1gw,{'value': 'UCSToaiQIqZXvKFekxXTr1gw'},True,none,1,2019-09-18T17:43:46Z,2019-09-18T17:43:46Z
42,22l0ZmpQlTo,"Quando os pé de rato querem entrar em 5 pessoas ou tem crianças sem cadeirinha ou bêbados demais , querem carregar fogão ou fazer mudanças ir buscarem drogas se você cancelar você será excluído , então tudo me leva a crer e que a pop está querendo que seja contra a lei  , e quando isto acontece pode haver vínculo empregatício e vai chover ações em cima dos aplicativos se eles não mudarem","Quando os pé de rato querem entrar em 5 pessoas ou tem crianças sem cadeirinha ou bêbados demais , querem carregar fogão ou fazer mudanças ir buscarem drogas se você cancelar você será excluído , então tudo me leva a crer e que a pop está querendo que seja contra a lei  , e quando isto acontece pode haver vínculo empregatício e vai chover ações em cima dos aplicativos se eles não mudarem",Antônio Carlos Moreno donha,https://yt3.ggpht.com/a/AATXAJzjqMQvV8N2xb4Yz5EXl-8Ym0_c75cpuBELdA=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCBAKbbKq-a7vkW3YG9UNVnA,{'value': 'UCBAKbbKq-a7vkW3YG9UNVnA'},True,none,0,2019-09-18T17:00:35Z,2019-09-18T17:00:35Z
43,22l0ZmpQlTo,Galera aqui Sp capital .....vamos para chorar aqui nas msg YouTube ou whatsapp. Vamos parar a marginal Tietê... para a cidade São Paulo onde é segunda cidade do mundo onde tem mas corrida .... Todas sexta nos para marginal não leva 2 fds  alguém vai nos ouvir .... vamos para de ser covarde.,Galera aqui Sp capital .....vamos para chorar aqui nas msg YouTube ou whatsapp. Vamos parar a marginal Tietê... para a cidade São Paulo onde é segunda cidade do mundo onde tem mas corrida .... Todas sexta nos para marginal não leva 2 fds  alguém vai nos ouvir .... vamos para de ser covarde.,CANAL NEGO ZICA,https://yt3.ggpht.com/a/AATXAJy1JsezQJk7CvlyTBV5CrUIMxOJvNepTEDADpqigw=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCQsi-NCl81HNCctVhxVOOrQ,{'value': 'UCQsi-NCl81HNCctVhxVOOrQ'},True,none,11,2019-09-18T16:55:09Z,2019-09-18T16:55:09Z
44,22l0ZmpQlTo,e safadeza  da 99pop  fazer  o motorista  esperar  o passageiro  por  5 minutos  e não  cobra  a taxa  de cancelamentos  a pós  os 5 minutos  de esperar  está  e uma desvantagem  de se trabalhar  como  a 99POP  mais  por outro  lado  ELA 99POP  paga  quanto  o passageiro  cancelar  depois  de alguns  minutos  de PERCURSO  até  o cliente  quanto  ele é QUE  cancelar  então  o valor  deste  cancelamento e TOTAL  do motorista  diferente  da UBER  que aos  cancelar  a UBER  pega  PARTE do cancelar .Tem  coisa  Boa na UBER   e coisa  Boa da  99POP  só  falta  tirar  as coisas  ruim  da UBER  e DA  99POP  PARA ficar  um pouco  melhor  para o motorista.,e safadeza  da 99pop  fazer  o motorista  esperar  o passageiro  por  5 minutos  e não  cobra  a taxa  de cancelamentos  a pós  os 5 minutos  de esperar  está  e uma desvantagem  de se trabalhar  como  a 99POP  mais  por outro  lado  ELA 99POP  paga  quanto  o passageiro  cancelar  depois  de alguns  minutos  de PERCURSO  até  o cliente  quanto  ele é QUE  cancelar  então  o valor  deste  cancelamento e TOTAL  do motorista  diferente  da UBER  que aos  cancelar  a UBER  pega  PARTE do cancelar .Tem  coisa  Boa na UBER   e coisa  Boa da  99POP  só  falta  tirar  as coisas  ruim  da UBER  e DA  99POP  PARA ficar  um pouco  melhor  para o motorista.,tocão-App b,https://yt3.ggpht.com/a/AATXAJyB6u8V0LXkI3pvWNgahpspHM3BBmg4yuGNdg=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCLCF4d_3nm5nbNUAJVKYTwg,{'value': 'UCLCF4d_3nm5nbNUAJVKYTwg'},True,none,4,2019-09-18T16:54:26Z,2019-09-18T16:54:26Z
45,22l0ZmpQlTo,"Fala sobre indriver,","Fala sobre indriver,",LEANDRO BARBOSA,https://yt3.ggpht.com/a/AATXAJxneOYHGCVJkLgBRp_7TycZ7vBO9zwTlUXZvTKDaQ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UClr_hQVYL_PpvLnSdw0HcQQ,{'value': 'UClr_hQVYL_PpvLnSdw0HcQQ'},True,none,0,2019-09-18T16:49:53Z,2019-09-18T16:49:53Z
46,22l0ZmpQlTo,Só uso o 99 quando a demanda tá fraca ou esgoto o destino definido da Uber,Só uso o 99 quando a demanda tá fraca ou esgoto o destino definido da Uber,Bruno da Silva,https://yt3.ggpht.com/a/AATXAJyJ1MlgqlgErfCoY3AxcERkQigxha1Cnyiki_VWmw=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCMTMM4dfxDAH7ehWc2iX9Dw,{'value': 'UCMTMM4dfxDAH7ehWc2iX9Dw'},True,none,0,2019-09-18T16:27:02Z,2019-09-18T16:27:02Z
47,22l0ZmpQlTo,Aqui em Maceió Alagoas a 99 pop tá iniciando a corrida com quatro reais e sessenta centavos e tem corrida que ela cobrar mais de vinte por cento,Aqui em Maceió Alagoas a 99 pop tá iniciando a corrida com quatro reais e sessenta centavos e tem corrida que ela cobrar mais de vinte por cento,Jose Pereira,https://yt3.ggpht.com/a/AATXAJzvYTb8RSPQMFGhce7aAe04IPA2d9sZAKolRw=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCig_Sg3B84tzRhUQOuF_ZZg,{'value': 'UCig_Sg3B84tzRhUQOuF_ZZg'},True,none,1,2019-09-18T16:09:46Z,2019-09-18T16:09:46Z
48,22l0ZmpQlTo,"Thiago, faz mais ou menos uma semana que eu vi que a 99PQP aumentou a porcentagem dela pra cima dos motoristas, e diminuiu a corrida mínima pra 4,50 aqui em Ribeirão Preto, mas continua cobrando os mesmos 5,50 dos passageiros, as corridas da 99PQP estão girando em torno de 27% a 31% que é tirado do motorista, tá mais mercenária que a Uber.","Thiago, faz mais ou menos uma semana que eu vi que a 99PQP aumentou a porcentagem dela pra cima dos motoristas, e diminuiu a corrida mínima pra 4,50 aqui em Ribeirão Preto, mas continua cobrando os mesmos 5,50 dos passageiros, as corridas da 99PQP estão girando em torno de 27% a 31% que é tirado do motorista, tá mais mercenária que a Uber.",Lucky TV Gamer,https://yt3.ggpht.com/a/AATXAJwAXzqTAv4MwXhJN31WBihpB3uVCXjVdu_YLw=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCokK4Fx0kHeTPkQdbC2cB3Q,{'value': 'UCokK4Fx0kHeTPkQdbC2cB3Q'},True,none,4,2019-09-18T16:07:57Z,2019-09-18T16:07:57Z
49,22l0ZmpQlTo,Faz tempo que nao rodo na 99,Faz tempo que nao rodo na 99,Odair Francisco Lima,https://yt3.ggpht.com/a/AATXAJwymZQAnbklVnjGXUZVjbT6B6xGqRoJVBxbdZzdAQ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCQQ04ex6Nn7PFiEX6t-cY9A,{'value': 'UCQQ04ex6Nn7PFiEX6t-cY9A'},True,none,0,2019-09-18T16:03:29Z,2019-09-18T16:03:29Z
50,22l0ZmpQlTo,"Mal chegamos no meio do dia e  mais uma corrida que eu recusar pela 99  serei bloqueado. Recusei 5 corridas, eles queriam que eu fosse buscar passageiro a 6,1km, outra a 5,4km um outra 3,8km e a viagem era de 900 metros, enfim, já ganho pouco e vou queimar gasolina pra ir buscar passageiro lá na casa do chapeu?? passa pra outro mais perto vsfd!!!!","Mal chegamos no meio do dia e  mais uma corrida que eu recusar pela 99  serei bloqueado. Recusei 5 corridas, eles queriam que eu fosse buscar passageiro a 6,1km, outra a 5,4km um outra 3,8km e a viagem era de 900 metros, enfim, já ganho pouco e vou queimar gasolina pra ir buscar passageiro lá na casa do chapeu?? passa pra outro mais perto vsfd!!!!",Fernando Messina,https://yt3.ggpht.com/a/AATXAJxjDZIIQc_tM6khoiBsqdOVywYUZ_ZghKjLGl7i-A=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCea4n4uWKUCP8Zv7IwCup0A,{'value': 'UCea4n4uWKUCP8Zv7IwCup0A'},True,none,2,2019-09-18T16:01:23Z,2019-09-18T16:01:23Z
51,22l0ZmpQlTo,É só desligar este App.,É só desligar este App.,Alexandre Santos,https://yt3.ggpht.com/a/AATXAJyHXZpxRsrWyB13qHWWo_F6HghAoZF_LOZ3ohNZ9w=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCTko2UHpwe6o5vcmfa5wPJQ,{'value': 'UCTko2UHpwe6o5vcmfa5wPJQ'},True,none,0,2019-09-18T15:59:58Z,2019-09-18T15:59:58Z
52,22l0ZmpQlTo,"Eu cancelo pra cacete e tem mais eles tem 6 meses para me excluir pois tô saindo fora , esses app são escravocratas , e se não me excluírem vou dá um jeito de fazer isso acontecer pois saindo disso não quero voltar nunca mais .","Eu cancelo pra cacete e tem mais eles tem 6 meses para me excluir pois tô saindo fora , esses app são escravocratas , e se não me excluírem vou dá um jeito de fazer isso acontecer pois saindo disso não quero voltar nunca mais .",João dias,https://yt3.ggpht.com/a/AATXAJw_HVmic3Rawc4DBkkjKh-tbTmD8TNDLDLXSbiBcDg=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCW71PUrvEWaYvPTvL98Fy7A,{'value': 'UCW71PUrvEWaYvPTvL98Fy7A'},True,none,1,2019-09-18T15:47:09Z,2019-09-18T15:47:09Z
53,22l0ZmpQlTo,"Tem outra coisa, as vezes, quando cai a internet, a corrida aceita some. Percebi que isso afeta a taxa, ou seja, a internet cai, o sistema falha e a culpa é nossa, aff.","Tem outra coisa, as vezes, quando cai a internet, a corrida aceita some. Percebi que isso afeta a taxa, ou seja, a internet cai, o sistema falha e a culpa é nossa, aff.",Adson,https://yt3.ggpht.com/a/AATXAJz4xxU_HLf6HvwdN7z4eRFCHC-BAntX-jyNFs_J=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCdCIZDsy7YfmiGkBjr6Dbkg,{'value': 'UCdCIZDsy7YfmiGkBjr6Dbkg'},True,none,1,2019-09-18T15:43:59Z,2019-09-18T15:43:59Z
54,22l0ZmpQlTo,99 é o lixo resto da uber ja nao usava agora que a uber esta mostrando  o destino do pax que nao uso mesmo .,99 é o lixo resto da uber ja nao usava agora que a uber esta mostrando  o destino do pax que nao uso mesmo .,Danilo Natan,https://yt3.ggpht.com/a/AATXAJxUl3Jy97zptCNLbJHrh-mUYX3jxJx_qCBFFA=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCg43MZorGCG4w4rJa99ZETg,{'value': 'UCg43MZorGCG4w4rJa99ZETg'},True,none,2,2019-09-18T15:31:09Z,2019-09-18T15:31:09Z
55,22l0ZmpQlTo,Ficou baixo o aldio 👍,Ficou baixo o aldio 👍,erick corretor,https://yt3.ggpht.com/a/AATXAJyYq12DpAjYhn0fTtNv0yQcV8QTpmAWbgudjidqxQ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCduO1_eWNYarYS9T-GcXeqQ,{'value': 'UCduO1_eWNYarYS9T-GcXeqQ'},True,none,0,2019-09-18T15:27:13Z,2019-09-18T15:27:13Z
56,22l0ZmpQlTo,"China = cópia fajuta do original + apologia ao trabalho escravo. Eu, GRAÇAS A DEUS, só mais alguns dias como motorista por aplicativos.","China = cópia fajuta do original + apologia ao trabalho escravo. Eu, GRAÇAS A DEUS, só mais alguns dias como motorista por aplicativos.",Edu Mesquita,https://yt3.ggpht.com/a/AATXAJznfmq2Hhi6APOkW66uNR-c1E79_dn_QGI4_Mv2yg=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCsgXEdgRpy-wIESbJwy8DLQ,{'value': 'UCsgXEdgRpy-wIESbJwy8DLQ'},True,none,0,2019-09-18T15:00:08Z,2019-09-18T15:00:08Z
57,22l0ZmpQlTo,"uma corrida de 20km antigamente dava uns 40 reais hoje 20 km da 28, 30 reais e muita diferença","uma corrida de 20km antigamente dava uns 40 reais hoje 20 km da 28, 30 reais e muita diferença",edu Sicotti,https://yt3.ggpht.com/a/AATXAJzAMsTDnKB7BC3b8BnVcAX_2yWvxY4TIXDNqprs_Qw=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCoH_RT5IjMxiGV_HmiSH3fA,{'value': 'UCoH_RT5IjMxiGV_HmiSH3fA'},True,none,2,2019-09-18T14:58:08Z,2019-09-18T14:58:08Z
58,22l0ZmpQlTo,"Digamos que não é de todo ruim. É meio bizarro tua taxa de aceitação estar baixa, virar o dia, aceitar corrida e ficar tudo certo. Entendo que se o desempenho do dia anterior for bom, ele tem que &quot;importar&quot; esse desempenho bom pro dia seguinte. Pessoal reclama da 99, mas é basicamente não ficar escolhendo corrida que o sistema te dá as barbadas. Pode ver que em ambas se tu ficar escolhendo corrida não vem corrida na dinâmica ou vem aquelas ridiculamente curtas. Já peguei corrida na dinâmica em que a pessoa deu a volta na quadra em meio a uma tranqueira surreal e porque tava com aceitação baixa.<br /><br />Deixa pra escolher corrida no final da tarde, especialmente quando chama pra locais onde tu vai voltar vazio. <br /><br />Eles só precisam rever essas corridas pra região metropolitana, onde tu não consegue corrida pra voltar pra capital. Só faz corrida lá dentro. Fora as áreas de risco não mapeada. Acaba ficando ruim pro passageiro destes locais também. A recompensa deveria ser oficial e não subentendida. Enfim, se eles querem que a gente aceite todas as corridas, que dê uma recompensa de verdade para que o passageiro também não seja prejudicado. Nem que seja a prioridade na corrida de volta pra capital. Ou então um extra pra quem tiver aceitação alta.<br /><br />Ah, esqueci também da história do cancelamento porque o passageiro não tá na frente. Deveria ser dois minutos e acabou. Tem local onde não dá pra ficar parado.","Digamos que não é de todo ruim. É meio bizarro tua taxa de aceitação estar baixa, virar o dia, aceitar corrida e ficar tudo certo. Entendo que se o desempenho do dia anterior for bom, ele tem que ""importar"" esse desempenho bom pro dia seguinte. Pessoal reclama da 99, mas é basicamente não ficar escolhendo corrida que o sistema te dá as barbadas. Pode ver que em ambas se tu ficar escolhendo corrida não vem corrida na dinâmica ou vem aquelas ridiculamente curtas. Já peguei corrida na dinâmica em que a pessoa deu a volta na quadra em meio a uma tranqueira surreal e porque tava com aceitação baixa.

Deixa pra escolher corrida no final da tarde, especialmente quando chama pra locais onde tu vai voltar vazio. 

Eles só precisam rever essas corridas pra região metropolitana, onde tu não consegue corrida pra voltar pra capital. Só faz corrida lá dentro. Fora as áreas de risco não mapeada. Acaba ficando ruim pro passageiro destes locais também. A recompensa deveria ser oficial e não subentendida. Enfim, se eles querem que a gente aceite todas as corridas, que dê uma recompensa de verdade para que o passageiro também não seja prejudicado. Nem que seja a prioridade na corrida de volta pra capital. Ou então um extra pra quem tiver aceitação alta.

Ah, esqueci também da história do cancelamento porque o passageiro não tá na frente. Deveria ser dois minutos e acabou. Tem local onde não dá pra ficar parado.",Fabrizio Michelon,https://yt3.ggpht.com/a/AATXAJwtwTLSswNq-Jced1pd1URPxNits2SApchxGgQ4EA=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCwOWocJjhg7E8-Wqyeionfg,{'value': 'UCwOWocJjhg7E8-Wqyeionfg'},True,none,3,2019-09-18T14:57:54Z,2019-09-18T15:00:57Z
59,22l0ZmpQlTo,as tarifas estao muito baixa,as tarifas estao muito baixa,edu Sicotti,https://yt3.ggpht.com/a/AATXAJzAMsTDnKB7BC3b8BnVcAX_2yWvxY4TIXDNqprs_Qw=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCoH_RT5IjMxiGV_HmiSH3fA,{'value': 'UCoH_RT5IjMxiGV_HmiSH3fA'},True,none,0,2019-09-18T14:57:13Z,2019-09-18T14:57:13Z
60,22l0ZmpQlTo,"Eu sempre falo 99 é um lixooooo.<br />Motorista de valor não trabalha com 99. <a href=""http://www.youtube.com/results?search_query=%23prontofalei"">#prontofalei</a>","Eu sempre falo 99 é um lixooooo.
Motorista de valor não trabalha com 99. #prontofalei",Alcides Domingos,https://yt3.ggpht.com/a/AATXAJzj6s8bGsVfEpUrNrLtxeeOD6-9XFP2TGGYbpvrQA=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCMjhzkvD6uSPDre5W0p_zPw,{'value': 'UCMjhzkvD6uSPDre5W0p_zPw'},True,none,0,2019-09-18T14:43:55Z,2019-09-18T14:43:55Z
61,22l0ZmpQlTo,Por isso que larguei essa porra agora estou na bolsa e vendo pipoca ganho mais e não tem stress,Por isso que larguei essa porra agora estou na bolsa e vendo pipoca ganho mais e não tem stress,Marcos Braga,https://yt3.ggpht.com/a/AATXAJwRvh60mWMVxDuSRxMb3SK4aNjPHDAg_9wD2GhKYXw=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCzLfpFlzHgch5UK-oPIJKYw,{'value': 'UCzLfpFlzHgch5UK-oPIJKYw'},True,none,0,2019-09-18T14:43:53Z,2019-09-18T14:43:53Z
62,22l0ZmpQlTo,99 mil vezes melhor que uber,99 mil vezes melhor que uber,Mateus Jr,https://yt3.ggpht.com/a/AATXAJyVXY0WUWqJSnGx8hUyl3f_E8U3-b4KT4fx5cTyA8Y=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCSYXNK_KHsjlIeWoIvJQVEw,{'value': 'UCSYXNK_KHsjlIeWoIvJQVEw'},True,none,0,2019-09-18T14:41:33Z,2019-09-18T14:41:33Z
63,22l0ZmpQlTo,Thiago lança um aplicativo ai por favo 🙏🙏🙏,Thiago lança um aplicativo ai por favo 🙏🙏🙏,Rodrigo Araujo,https://yt3.ggpht.com/a/AATXAJyv1vGVXeWnhU9TsI8bWlJI3zBLVfdi_tbmJr3Y=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCC0TnTabIix1Pgo52l0_Iwg,{'value': 'UCC0TnTabIix1Pgo52l0_Iwg'},True,none,1,2019-09-18T14:38:24Z,2019-09-18T14:38:24Z
64,22l0ZmpQlTo,"O melhor aplicativo em São Paulo está sendo a cabify, pena que dependendo da localidade não toca, mas aí temos a mãe Uber para retornar para o centro expandido.","O melhor aplicativo em São Paulo está sendo a cabify, pena que dependendo da localidade não toca, mas aí temos a mãe Uber para retornar para o centro expandido.",Cesar Moraes,https://yt3.ggpht.com/a/AATXAJzzDTfKFiOH2dUoQTX8pZfMkZv_zTxfOXKpkvb17w=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCznlIpNkb4Ufg6pwF_-ALNQ,{'value': 'UCznlIpNkb4Ufg6pwF_-ALNQ'},True,none,1,2019-09-18T14:35:39Z,2019-09-18T14:35:39Z
65,22l0ZmpQlTo,"Novamente irei repetir o mesmo : TUDO ISSO GRAÇAS À TODOS AQUELES QUE NÃO LUTARAM PELAS REIVINDICAÇÕES REALIZADAS HÁ MESES ATRÁS E AGORA NÃO ADIANTA VIREM COM DESCULPAS DE QUE &quot; ESTOU DESEMPREGADO, TENHO FAMÍLIA PARA SUSTENTAR, TENHO QUE PAGAR O ALUGUEL DO CARRO, TENHO CONTAS PARA PAGAR, BLÁ BLÁ BLÁ.... &quot; como se mais ninguém tivesse as mesmas obrigações e responsabilidades. Eu também tenho e não adianta virem me criticar.! Resumindo, a 99PQP faz o que quer conosco, nos impõe tudo o que eles querem goela abaixo, nos prejudica, nos desrespeita, nos ameaça, fazem pouco e ainda tiram uma onda com a nossa cara.! BEM FEITO para todos nós.! Sem união continuará assim e ficará ainda pior.! Parabéns principalmente para os espertos e aproveitadores.!","Novamente irei repetir o mesmo : TUDO ISSO GRAÇAS À TODOS AQUELES QUE NÃO LUTARAM PELAS REIVINDICAÇÕES REALIZADAS HÁ MESES ATRÁS E AGORA NÃO ADIANTA VIREM COM DESCULPAS DE QUE "" ESTOU DESEMPREGADO, TENHO FAMÍLIA PARA SUSTENTAR, TENHO QUE PAGAR O ALUGUEL DO CARRO, TENHO CONTAS PARA PAGAR, BLÁ BLÁ BLÁ.... "" como se mais ninguém tivesse as mesmas obrigações e responsabilidades. Eu também tenho e não adianta virem me criticar.! Resumindo, a 99PQP faz o que quer conosco, nos impõe tudo o que eles querem goela abaixo, nos prejudica, nos desrespeita, nos ameaça, fazem pouco e ainda tiram uma onda com a nossa cara.! BEM FEITO para todos nós.! Sem união continuará assim e ficará ainda pior.! Parabéns principalmente para os espertos e aproveitadores.!",Antonio Augusto Rosas Jr,https://yt3.ggpht.com/a/AATXAJwKAsV3csV4ndUnHKatADNkn3Sy1Kx6mMyGqQ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCeF58fBogs6k2gHk68Zt3_Q,{'value': 'UCeF58fBogs6k2gHk68Zt3_Q'},True,none,4,2019-09-18T14:34:12Z,2019-09-18T14:34:12Z
66,22l0ZmpQlTo,To deixando a 99 de lado muito ruim,To deixando a 99 de lado muito ruim,TITI GRAVAÇÕES,https://yt3.ggpht.com/a/AATXAJyLe51ovoCuCK5likrzPVaADiN5hWV2cNWB_jM5nQ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCAe5xKlHsb8D10jPuaEWfXQ,{'value': 'UCAe5xKlHsb8D10jPuaEWfXQ'},True,none,3,2019-09-18T14:32:58Z,2019-09-18T14:32:58Z
67,22l0ZmpQlTo,Fui banido da 99pop por motivos de terceiro kkk eles  não queriam saber. Tô  em aí não vivo da 99 meu forte e a uber,Fui banido da 99pop por motivos de terceiro kkk eles  não queriam saber. Tô  em aí não vivo da 99 meu forte e a uber,Fabríciocapuchu,https://yt3.ggpht.com/a/AATXAJwLyLXqgFTU8HviVh0cF944oa8di3OYOwcCv8QfPQ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCkJbJB-8L7otBrbi5CSxmxA,{'value': 'UCkJbJB-8L7otBrbi5CSxmxA'},True,none,1,2019-09-18T14:24:10Z,2019-09-18T14:24:10Z
